2017-03-11 08:34:09 INFO  Controller:28 - === START ===
2017-03-11 08:34:10 INFO  DBHelper:77 - Список пабликов успешно загружен.
2017-03-11 08:34:12 INFO  HttpTransportClient:158 - Request: https://api.vk.com/method/status.get		802
2017-03-11 08:34:12 INFO  VKAuthorization:31 - Токен валидный. Возвращаем VK Actor.
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156737, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156937, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156879, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 157016, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156853, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156851, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156917, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156971, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156734, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156950, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 157039, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156787, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156922, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156840, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:02 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 157088, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:03 INFO  RankProcessingDBHelper:150 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 157071, Правило: Отношение_лайков_к_репостам
2017-03-11 09:18:03 INFO  Controller:34 - === END ===
2017-03-11 10:41:02 INFO  Controller:30 - === START ===
2017-03-11 10:41:03 INFO  DBHelper:77 - Список пабликов успешно загружен.
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:81 - Список постов для оценки успешно загружен. Кол-во постов: 51.
2017-03-11 10:41:03 INFO  LikesCountRule:23 - Начинаем обработку постов . Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:116 - Суммарное кол-во лайков успешно загружено. Кол-во лайков: 316909, PublicId: 79525017.
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76645, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76823, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76451, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76616, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76530, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76724, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76598, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76792, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76422, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76393, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76467, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76834, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:03 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76439, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76519, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76429, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76401, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76524, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76532, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76688, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76768, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76582, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76736, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76539, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76795, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76642, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76443, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:04 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76386, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76837, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76502, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76681, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76754, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76487, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76506, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76813, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76652, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76720, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76468, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76625, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76774, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76673, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76495, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76554, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76710, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76593, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:05 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76744, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76566, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76409, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76749, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76550, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76632, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76457, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:06 INFO  LikesToRepostsRule:20 - Начинаем обработку постов . Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76645, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76823, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76451, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76616, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76530, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76724, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76598, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76792, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76422, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76393, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:06 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76467, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76834, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76439, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76519, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76429, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76401, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76524, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76532, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76688, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76768, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76582, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76736, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76539, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76795, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76642, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76443, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:07 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76386, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76837, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76502, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76681, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76754, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76487, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76506, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76813, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76652, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76720, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76468, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76625, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76774, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76673, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76495, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76554, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76710, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76593, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76744, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:08 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76566, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76409, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76749, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76550, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76632, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 79525017, postId 76457, Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  Summarizer:22 - Начинаем обработку постов . Правило: SUMMARY
2017-03-11 10:41:09 ERROR RankProcessingDBHelper:341 - При загрузке суммы оценок для поста возникла ошибка: UNKNOWN COLUMN 'НАИБОЛЬШЕЕ_КОЛ' IN 'WHERE CLAUSE'
2017-03-11 10:41:09 ERROR Summarizer:38 - При обработке правила возникла ошибка. Правило: SUMMARY, ошибка NULL
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:81 - Список постов для оценки успешно загружен. Кол-во постов: 68.
2017-03-11 10:41:09 INFO  LikesCountRule:23 - Начинаем обработку постов . Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:116 - Суммарное кол-во лайков успешно загружено. Кол-во лайков: 316909, PublicId: 79525017.
2017-03-11 10:41:09 INFO  LikesToRepostsRule:20 - Начинаем обработку постов . Правило: Отношение_лайков_к_репостам
2017-03-11 10:41:09 INFO  Summarizer:22 - Начинаем обработку постов . Правило: SUMMARY
2017-03-11 10:41:09 INFO  LikesCountRule:23 - Начинаем обработку постов . Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:116 - Суммарное кол-во лайков успешно загружено. Кол-во лайков: 147134, PublicId: 97758272.
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156665, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156841, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156799, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156840, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156891, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156944, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 157042, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156686, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:09 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156905, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156649, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156842, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156922, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156787, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 157026, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156914, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156874, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156851, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156908, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156917, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156621, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156670, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156703, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156882, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156768, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156950, Правило: Наибольшее_кол-во_лайков
2017-03-11 10:41:10 INFO  RankProcessingDBHelper:149 - Запись об оценке уже есть. Обновляем оценку. PublicId: 97758272, postId 156875, Правило: Наибольшее_кол-во_лайков
